[2023-07-10 09:51:30] [world] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Skeleton at X= 36, Y= -5, Z= -214
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -17, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:11] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:13] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -9, Y= 26, Z= -275
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:15] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:17] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:19] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:20] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -277
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -17, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:21] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:23] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:23] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:23] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:23] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:25] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:29] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:31] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:31] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:31] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:31] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 0, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:33] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:35] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -17, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:37] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:38] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain §27级§f精英§5末影人 at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:38] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -277
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:39] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:40] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -17, Y= 1, Z= -277
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain §27级§f精英§5末影人 at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:41] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:42] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -277
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -278
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:43] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:44] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -278
[2023-07-10 20:33:45] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -17, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -15, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
[2023-07-10 20:33:47] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= -16, Y= 1, Z= -279
